Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2021/01/27,SUMO,SUMO,S,CBOE,348
2021/01/27,SUN,SUN,S,CBOE,18
2021/01/27,SUNW,SUNW,S,CBOE,1386
2021/01/27,SUP,SUP,S,CBOE,3
2021/01/27,SUPN,SUPN,S,CBOE,91
2021/01/27,SVM,SVM,S,CBOE,647
2021/01/27,SVMK,SVMK,S,CBOE,102
2021/01/27,SVRA,SVRA,S,CBOE,32
2021/01/27,SVVC,SVVC,S,CBOE,94
2021/01/27,SVXY,SVXY,S,CBOE,1385
2021/01/27,SWBI,SWBI,S,CBOE,1766
2021/01/27,2SWCH,SWCH,S,CBOE,3000
2021/01/27,SWCH,SWCH,S,CBOE,82
2021/01/27,SWIR,SWIR,S,CBOE,12
2021/01/27,SWK,SWK,S,CBOE,316
2021/01/27,SWKS,SWKS,S,CBOE,1076
2021/01/27,SWN,SWN,S,CBOE,3089
2021/01/27,SYF,SYF,S,CBOE,85
2021/01/27,SYK,SYK,S,CBOE,164
2021/01/27,SYNA,SYNA,S,CBOE,71
2021/01/27,SYNC,SYNC,S,CBOE,48
2021/01/27,SYRS,SYRS,S,CBOE,275
2021/01/27,SYY,SYY,S,CBOE,98
2021/01/27,T,T,S,CBOE,30332
2021/01/27,TA,TA,S,CBOE,60
2021/01/27,TAIL,TAIL,S,CBOE,1
2021/01/27,TAK,TAK,S,CBOE,4006
2021/01/27,TAL,TAL,S,CBOE,409
2021/01/27,TALO,TALO,S,CBOE,8
2021/01/27,TAN,TAN,S,CBOE,2006
2021/01/27,TAP,TAP,S,CBOE,541
2021/01/27,TAST,TAST,S,CBOE,3
2021/01/27,TBF,TBF,S,CBOE,12
2021/01/27,TBIO,TBIO,S,CBOE,107
2021/01/27,TBPH,TBPH,S,CBOE,22
2021/01/27,TBT,TBT,S,CBOE,900
2021/01/27,TCOM,TCOM,S,CBOE,493
2021/01/27,TCS,TCS,S,CBOE,4
2021/01/27,TCX,TCX,S,CBOE,23
2021/01/27,TD,TD,S,CBOE,23
2021/01/27,TDC,TDC,S,CBOE,2373
2021/01/27,TDG,TDG,S,CBOE,48
2021/01/27,TDOC,TDOC,S,CBOE,813
2021/01/27,TDOC1,TDOC,S,CBOE,9
2021/01/27,TDS,TDS,S,CBOE,3
2021/01/27,TEAM,TEAM,S,CBOE,533
2021/01/27,TECH,TECH,S,CBOE,7
2021/01/27,TECK,TECK,S,CBOE,779
2021/01/27,TECL,TECL,S,CBOE,56
2021/01/27,TECS,TECS,S,CBOE,400
2021/01/27,TEF,TEF,S,CBOE,15
2021/01/27,TEL,TEL,S,CBOE,7
2021/01/27,TELL,TELL,S,CBOE,1209
2021/01/27,TEN,TEN,S,CBOE,32
2021/01/27,TENB,TENB,S,CBOE,58
2021/01/27,TEO,TEO,S,CBOE,1
2021/01/27,TER,TER,S,CBOE,293
2021/01/27,TEVA,TEVA,S,CBOE,4193
2021/01/27,TEX,TEX,S,CBOE,28
2021/01/27,TFC,TFC,S,CBOE,454
2021/01/27,TG,TG,S,CBOE,1
2021/01/27,TG1,TG,S,CBOE,1
2021/01/27,TGB,TGB,S,CBOE,252
2021/01/27,TGI,TGI,S,CBOE,6
2021/01/27,TGP,TGP,S,CBOE,1
2021/01/27,TGT,TGT,S,CBOE,4118
2021/01/27,TGTX,TGTX,S,CBOE,258
2021/01/27,THBR,THBR,S,CBOE,2489
2021/01/27,THC,THC,S,CBOE,96
2021/01/27,THO,THO,S,CBOE,134
2021/01/27,THS,THS,S,CBOE,36
2021/01/27,TIGR,TIGR,S,CBOE,1180
2021/01/27,TIMB,TIMB,S,CBOE,1
2021/01/27,TIP,TIP,S,CBOE,12
2021/01/27,TITN,TITN,S,CBOE,85
2021/01/27,TJX,TJX,S,CBOE,1573
2021/01/27,TK,TK,S,CBOE,12
2021/01/27,TLND,TLND,S,CBOE,59
2021/01/27,TLRY,TLRY,S,CBOE,21661
2021/01/27,TLS,TLS,S,CBOE,45
2021/01/27,2TLT,TLT,S,CBOE,684
2021/01/27,TLT,TLT,S,CBOE,5639
2021/01/27,TM,TM,S,CBOE,98
2021/01/27,TME,TME,S,CBOE,580
2021/01/27,TMF,TMF,S,CBOE,148
2021/01/27,TMHC,TMHC,S,CBOE,52
2021/01/27,TMO,TMO,S,CBOE,457
2021/01/27,TMQ,TMQ,S,CBOE,40
2021/01/27,TMUS,TMUS,S,CBOE,998
2021/01/27,TMV,TMV,S,CBOE,25
2021/01/27,TMX,TMX,S,CBOE,1
2021/01/27,TNA,TNA,S,CBOE,2907
2021/01/27,TNDM,TNDM,S,CBOE,310
2021/01/27,TNET,TNET,S,CBOE,5
2021/01/27,TNK,TNK,S,CBOE,678
2021/01/27,TNP,TNP,S,CBOE,1
2021/01/27,TOL,TOL,S,CBOE,228
2021/01/27,TOT,TOT,S,CBOE,38
2021/01/27,TOUR,TOUR,S,CBOE,28
2021/01/27,TPB,TPB,S,CBOE,1
2021/01/27,TPCO,TPCO,S,CBOE,2
2021/01/27,TPGY,TPGY,S,CBOE,3582
2021/01/27,TPH,TPH,S,CBOE,11
2021/01/27,TPIC,TPIC,S,CBOE,13
2021/01/27,TPR,TPR,S,CBOE,669
2021/01/27,TPX,TPX,S,CBOE,165
2021/01/27,TQQQ,TQQQ,S,CBOE,16003
2021/01/27,TR,TR,S,CBOE,2377
2021/01/27,TRC,TRC,S,CBOE,15
2021/01/27,TREE,TREE,S,CBOE,160
2021/01/27,TREX,TREX,S,CBOE,54
2021/01/27,TRGP,TRGP,S,CBOE,20
2021/01/27,TRHC,TRHC,S,CBOE,17
2021/01/27,TRIB,TRIB,S,CBOE,19
2021/01/27,TRIL,TRIL,S,CBOE,267
2021/01/27,TRIP,TRIP,S,CBOE,2876
2021/01/27,TRMB,TRMB,S,CBOE,59
2021/01/27,TRN,TRN,S,CBOE,51
2021/01/27,TROW,TROW,S,CBOE,205
2021/01/27,TROX,TROX,S,CBOE,227
2021/01/27,TRP,TRP,S,CBOE,143
2021/01/27,TRQ,TRQ,S,CBOE,106
2021/01/27,TRQ1,TRQ,S,CBOE,15
2021/01/27,TRST,TRST,S,CBOE,10
2021/01/27,TRTN,TRTN,S,CBOE,46
2021/01/27,TRTX,TRTX,S,CBOE,6
2021/01/27,TRU,TRU,S,CBOE,7
2021/01/27,TRUE,TRUE,S,CBOE,126
2021/01/27,TRUP,TRUP,S,CBOE,236
2021/01/27,TRV,TRV,S,CBOE,34
2021/01/27,TRVG,TRVG,S,CBOE,2813
2021/01/27,TRVN,TRVN,S,CBOE,277
2021/01/27,TRXC,TRXC,S,CBOE,2404
2021/01/27,TS,TS,S,CBOE,10
2021/01/27,TSCO,TSCO,S,CBOE,213
2021/01/27,TSE,TSE,S,CBOE,43
2021/01/27,TSEM,TSEM,S,CBOE,77
2021/01/27,TSLA,TSLA,S,CBOE,62127
2021/01/27,TSM,TSM,S,CBOE,9190
2021/01/27,TSN,TSN,S,CBOE,157
2021/01/27,TT,TT,S,CBOE,130
2021/01/27,TTC,TTC,S,CBOE,1
2021/01/27,TTCF,TTCF,S,CBOE,2105
2021/01/27,TTD,TTD,S,CBOE,2122
2021/01/27,TTEC,TTEC,S,CBOE,14
2021/01/27,TTEK,TTEK,S,CBOE,22
2021/01/27,TTM,TTM,S,CBOE,132
2021/01/27,TTT,TTT,S,CBOE,5
2021/01/27,TTWO,TTWO,S,CBOE,377
2021/01/27,TU,TU,S,CBOE,25
2021/01/27,TUFN,TUFN,S,CBOE,60
2021/01/27,TUP,TUP,S,CBOE,24
2021/01/27,TUR,TUR,S,CBOE,141
2021/01/27,TUSK,TUSK,S,CBOE,1
2021/01/27,TV,TV,S,CBOE,35
2021/01/27,TW,TW,S,CBOE,4
2021/01/27,TWLO,TWLO,S,CBOE,2121
2021/01/27,TWNK,TWNK,S,CBOE,132
2021/01/27,TWO,TWO,S,CBOE,232
2021/01/27,TWOU,TWOU,S,CBOE,15
2021/01/27,TWTR,TWTR,S,CBOE,14483
2021/01/27,TX,TX,S,CBOE,2
2021/01/27,TXMD,TXMD,S,CBOE,2208
2021/01/27,2TXN,TXN,S,CBOE,49
2021/01/27,TXN,TXN,S,CBOE,3253
2021/01/27,TXRH,TXRH,S,CBOE,4
2021/01/27,TXT,TXT,S,CBOE,466
2021/01/27,TZA,TZA,S,CBOE,8254
2021/01/27,TZOO,TZOO,S,CBOE,101
2021/01/27,U,U,S,CBOE,1653
2021/01/27,UA,UA,S,CBOE,5653
2021/01/27,UAA,UAA,S,CBOE,1028
2021/01/27,UAL,UAL,S,CBOE,6637
2021/01/27,UBER,UBER,S,CBOE,32235
2021/01/27,UBS,UBS,S,CBOE,23
2021/01/27,UBT,UBT,S,CBOE,13
2021/01/27,UCO,UCO,S,CBOE,468
2021/01/27,UCO1,UCO,S,CBOE,24
2021/01/27,UCTT,UCTT,S,CBOE,117
2021/01/27,UDN,UDN,S,CBOE,203
2021/01/27,UDOW,UDOW,S,CBOE,511
2021/01/27,UDR,UDR,S,CBOE,20
2021/01/27,UEC,UEC,S,CBOE,40
2021/01/27,UFI,UFI,S,CBOE,24
2021/01/27,UFPI,UFPI,S,CBOE,3
2021/01/27,UFS,UFS,S,CBOE,107
2021/01/27,UGI,UGI,S,CBOE,6
2021/01/27,UGL,UGL,S,CBOE,12
2021/01/27,UHS,UHS,S,CBOE,7
2021/01/27,UI,UI,S,CBOE,12
2021/01/27,UIS,UIS,S,CBOE,118
2021/01/27,UL,UL,S,CBOE,139
2021/01/27,ULTA,ULTA,S,CBOE,322
2021/01/27,UMBF,UMBF,S,CBOE,1
2021/01/27,UMC,UMC,S,CBOE,1991
2021/01/27,UMPQ,UMPQ,S,CBOE,40
2021/01/27,UNFI,UNFI,S,CBOE,369
2021/01/27,UNG,UNG,S,CBOE,5585
2021/01/27,UNH,UNH,S,CBOE,2170
2021/01/27,UNIT,UNIT,S,CBOE,210
2021/01/27,UNM,UNM,S,CBOE,253
2021/01/27,2UNP,UNP,S,CBOE,31
2021/01/27,UNP,UNP,S,CBOE,1564
2021/01/27,UNVR,UNVR,S,CBOE,5
2021/01/27,UPLD,UPLD,S,CBOE,9
2021/01/27,UPRO,UPRO,S,CBOE,741
2021/01/27,2UPS,UPS,S,CBOE,1000
2021/01/27,UPS,UPS,S,CBOE,1623
2021/01/27,UPST,UPST,S,CBOE,290
2021/01/27,UPWK,UPWK,S,CBOE,659
2021/01/27,URA,URA,S,CBOE,9
2021/01/27,URBN,URBN,S,CBOE,101
2021/01/27,URI,URI,S,CBOE,1085
2021/01/27,URTY,URTY,S,CBOE,22
2021/01/27,USAC,USAC,S,CBOE,54
2021/01/27,USAT,USAT,S,CBOE,2
2021/01/27,USB,USB,S,CBOE,1274
2021/01/27,USCR,USCR,S,CBOE,52
2021/01/27,USD,USD,S,CBOE,30
2021/01/27,USFD,USFD,S,CBOE,53
2021/01/27,USHY,USHY,S,CBOE,5
2021/01/27,USL,USL,S,CBOE,21
2021/01/27,USNA,USNA,S,CBOE,2
2021/01/27,USO,USO,S,CBOE,4277
2021/01/27,USO1,USO,S,CBOE,177
2021/01/27,USX,USX,S,CBOE,44
2021/01/27,UTSI,UTSI,S,CBOE,38
2021/01/27,UTSL,UTSL,S,CBOE,1
2021/01/27,UTZ,UTZ,S,CBOE,459
2021/01/27,UUP,UUP,S,CBOE,2514
2021/01/27,UUUU,UUUU,S,CBOE,1939
2021/01/27,UVE,UVE,S,CBOE,10
2021/01/27,UVXY,UVXY,S,CBOE,65779
2021/01/27,UWM,UWM,S,CBOE,15
2021/01/27,UWMC,UWMC,S,CBOE,10091
2021/01/27,UXIN,UXIN,S,CBOE,131
2021/01/27,UYG,UYG,S,CBOE,62
2021/01/27,V,V,S,CBOE,7155
2021/01/27,VAC,VAC,S,CBOE,1
2021/01/27,VALE,VALE,S,CBOE,6105
2021/01/27,VAPO,VAPO,S,CBOE,120
2021/01/27,VAR,VAR,S,CBOE,18
2021/01/27,VAW,VAW,S,CBOE,1
2021/01/27,VB,VB,S,CBOE,28
2021/01/27,VBIV,VBIV,S,CBOE,1029
2021/01/27,VBK,VBK,S,CBOE,6
2021/01/27,VBLT,VBLT,S,CBOE,62
2021/01/27,VBR,VBR,S,CBOE,7
2021/01/27,VC,VC,S,CBOE,6
2021/01/27,VCEL,VCEL,S,CBOE,11
2021/01/27,VCIT,VCIT,S,CBOE,1
2021/01/27,VCLT,VCLT,S,CBOE,5
2021/01/27,VCR,VCR,S,CBOE,1
2021/01/27,VCYT,VCYT,S,CBOE,336
2021/01/27,VDC,VDC,S,CBOE,1
2021/01/27,VDE,VDE,S,CBOE,17
2021/01/27,VECO,VECO,S,CBOE,3
2021/01/27,VEDL,VEDL,S,CBOE,8
2021/01/27,VEEV,VEEV,S,CBOE,412
2021/01/27,VEON,VEON,S,CBOE,16
2021/01/27,VER,VER,S,CBOE,26
2021/01/27,VERI,VERI,S,CBOE,59
2021/01/27,VERU,VERU,S,CBOE,1466
2021/01/27,VET,VET,S,CBOE,295
2021/01/27,VEU,VEU,S,CBOE,12
2021/01/27,VFC,VFC,S,CBOE,647
2021/01/27,VFF,VFF,S,CBOE,886
2021/01/27,VFH,VFH,S,CBOE,4
2021/01/27,VG,VG,S,CBOE,51
2021/01/27,VGAC,VGAC,S,CBOE,5061
2021/01/27,VGK,VGK,S,CBOE,1276
2021/01/27,VGR,VGR,S,CBOE,4
2021/01/27,VGSH,VGSH,S,CBOE,1
2021/01/27,VGT,VGT,S,CBOE,50
2021/01/27,VGZ,VGZ,S,CBOE,30
2021/01/27,VHC,VHC,S,CBOE,1106
2021/01/27,VHT,VHT,S,CBOE,19
2021/01/27,VIAC,VIAC,S,CBOE,4395
2021/01/27,VIAC2,VIAC,S,CBOE,6
2021/01/27,VIACA,VIACA,S,CBOE,15
2021/01/27,VIAV,VIAV,S,CBOE,2
2021/01/27,VICI,VICI,S,CBOE,31
2021/01/27,VICR,VICR,S,CBOE,5
2021/01/27,VIG,VIG,S,CBOE,24
2021/01/27,VIH,VIH,S,CBOE,101
2021/01/27,VIPS,VIPS,S,CBOE,57
2021/01/27,VIR,VIR,S,CBOE,1487
2021/01/27,VIRT,VIRT,S,CBOE,809
2021/01/27,VIS,VIS,S,CBOE,1
2021/01/27,VIV,VIV,S,CBOE,250
2021/01/27,VIVO,VIVO,S,CBOE,62
2021/01/27,VIX,VIX,I,CBOE,1219817
2021/01/27,VIXW,VIX,I,CBOE,35275
2021/01/27,VIXM,VIXM,S,CBOE,16
2021/01/27,VIXY,VIXY,S,CBOE,3576
2021/01/27,VKTX,VKTX,S,CBOE,204
2021/01/27,VLDR,VLDR,S,CBOE,2227
2021/01/27,VLO,VLO,S,CBOE,1202
2021/01/27,VLUE,VLUE,S,CBOE,1
2021/01/27,VLY,VLY,S,CBOE,44
2021/01/27,VMBS,VMBS,S,CBOE,40
2021/01/27,VMC,VMC,S,CBOE,123
2021/01/27,VMI,VMI,S,CBOE,4
2021/01/27,VMW,VMW,S,CBOE,1281
2021/01/27,VNDA,VNDA,S,CBOE,10
2021/01/27,VNE,VNE,S,CBOE,7
2021/01/27,VNET,VNET,S,CBOE,268
2021/01/27,VNO,VNO,S,CBOE,427
2021/01/27,VNOM,VNOM,S,CBOE,143
2021/01/27,VNQ,VNQ,S,CBOE,110
2021/01/27,VNQI,VNQI,S,CBOE,1
2021/01/27,VNT,VNT,S,CBOE,529
2021/01/27,VNTR,VNTR,S,CBOE,112
2021/01/27,VO,VO,S,CBOE,5
2021/01/27,VOC,VOC,S,CBOE,1
2021/01/27,VOD,VOD,S,CBOE,577
2021/01/27,VOO,VOO,S,CBOE,120
2021/01/27,VOOG,VOOG,S,CBOE,2
2021/01/27,VOXX,VOXX,S,CBOE,14
2021/01/27,VRAY,VRAY,S,CBOE,147
2021/01/27,VRM,VRM,S,CBOE,785
2021/01/27,VRNS,VRNS,S,CBOE,6
2021/01/27,VRNT,VRNT,S,CBOE,71
2021/01/27,VRP,VRP,S,CBOE,95
2021/01/27,VRRM,VRRM,S,CBOE,3
2021/01/27,VRS,VRS,S,CBOE,15
2021/01/27,VRSK,VRSK,S,CBOE,52
2021/01/27,VRSN,VRSN,S,CBOE,77
2021/01/27,VRT,VRT,S,CBOE,49
2021/01/27,VRTV,VRTV,S,CBOE,6
2021/01/27,VRTX,VRTX,S,CBOE,325
2021/01/27,VSAT,VSAT,S,CBOE,126
2021/01/27,VSH,VSH,S,CBOE,5
2021/01/27,VSPR,VSPR,S,CBOE,2049
2021/01/27,VSS,VSS,S,CBOE,1
2021/01/27,VST,VST,S,CBOE,27
2021/01/27,VSTM,VSTM,S,CBOE,117
2021/01/27,VSTO,VSTO,S,CBOE,117
2021/01/27,VT,VT,S,CBOE,8
2021/01/27,VTI,VTI,S,CBOE,441
2021/01/27,VTNR,VTNR,S,CBOE,694
2021/01/27,2VTR,VTR,S,CBOE,79
2021/01/27,VTR,VTR,S,CBOE,56
2021/01/27,VTRS,VTRS,S,CBOE,980
2021/01/27,VTV,VTV,S,CBOE,42
2021/01/27,VTWO,VTWO,S,CBOE,243
2021/01/27,VUG,VUG,S,CBOE,26
2021/01/27,VUZI,VUZI,S,CBOE,662
2021/01/27,VV,VV,S,CBOE,1
2021/01/27,VVNT,VVNT,S,CBOE,58
2021/01/27,VVPR,VVPR,S,CBOE,122
2021/01/27,VVV,VVV,S,CBOE,2
2021/01/27,VWO,VWO,S,CBOE,54
2021/01/27,VXF,VXF,S,CBOE,6
2021/01/27,VXRT,VXRT,S,CBOE,727
2021/01/27,VXUS,VXUS,S,CBOE,8
2021/01/27,VXX,VXX,S,CBOE,110401
2021/01/27,VXZ,VXZ,S,CBOE,268
2021/01/27,VYM,VYM,S,CBOE,74
2021/01/27,2VZ,VZ,S,CBOE,135
2021/01/27,VZ,VZ,S,CBOE,8668
2021/01/27,W,W,S,CBOE,799
2021/01/27,WAB,WAB,S,CBOE,3
2021/01/27,WAFD,WAFD,S,CBOE,1
2021/01/27,WAL,WAL,S,CBOE,20
2021/01/27,WAT,WAT,S,CBOE,2
2021/01/27,WATT,WATT,S,CBOE,1529
2021/01/27,WB,WB,S,CBOE,1473
2021/01/27,WBA,WBA,S,CBOE,7639
2021/01/27,WBAI,WBAI,S,CBOE,48
2021/01/27,WCC,WCC,S,CBOE,3
2021/01/27,WCN,WCN,S,CBOE,2
2021/01/27,WD,WD,S,CBOE,30
2021/01/27,WDAY,WDAY,S,CBOE,1527
2021/01/27,WDC,WDC,S,CBOE,3868
2021/01/27,WEAT,WEAT,S,CBOE,50
2021/01/27,WEC,WEC,S,CBOE,27
2021/01/27,WELL,WELL,S,CBOE,167
2021/01/27,WEN,WEN,S,CBOE,72
2021/01/27,WES,WES,S,CBOE,106
2021/01/27,WETF,WETF,S,CBOE,82
2021/01/27,WFC,WFC,S,CBOE,13354
2021/01/27,WGO,WGO,S,CBOE,92
2021/01/27,WH,WH,S,CBOE,1
2021/01/27,WHR,WHR,S,CBOE,438
2021/01/27,WIFI,WIFI,S,CBOE,35
2021/01/27,WIMI,WIMI,S,CBOE,1193
2021/01/27,WING,WING,S,CBOE,74
2021/01/27,WISH,WISH,S,CBOE,570
2021/01/27,WIT,WIT,S,CBOE,36
2021/01/27,WIX,WIX,S,CBOE,40
2021/01/27,WK,WK,S,CBOE,1
2021/01/27,WKHS,WKHS,S,CBOE,15776
2021/01/27,WLK,WLK,S,CBOE,7
2021/01/27,WLKP,WLKP,S,CBOE,1
2021/01/27,WM,WM,S,CBOE,301
2021/01/27,WMB,WMB,S,CBOE,147
2021/01/27,WMC,WMC,S,CBOE,359
2021/01/27,WMG,WMG,S,CBOE,6
2021/01/27,WMS,WMS,S,CBOE,4
2021/01/27,WMT,WMT,S,CBOE,6715
2021/01/27,WNS,WNS,S,CBOE,2
2021/01/27,WOOD,WOOD,S,CBOE,10
2021/01/27,WOOF,WOOF,S,CBOE,655
2021/01/27,WORK,WORK,S,CBOE,1188
2021/01/27,WPC,WPC,S,CBOE,20
2021/01/27,WPG,WPG,S,CBOE,221
2021/01/27,WPG1,WPG,S,CBOE,54
2021/01/27,WPM,WPM,S,CBOE,987
2021/01/27,WPRT,WPRT,S,CBOE,308
2021/01/27,WRAP,WRAP,S,CBOE,136
2021/01/27,WRK,WRK,S,CBOE,655
2021/01/27,WRLD,WRLD,S,CBOE,130
2021/01/27,WSM,WSM,S,CBOE,836
2021/01/27,WSO,WSO,S,CBOE,21
2021/01/27,WSR,WSR,S,CBOE,58
2021/01/27,WTI,WTI,S,CBOE,362
2021/01/27,WTRG,WTRG,S,CBOE,5
2021/01/27,WTRH,WTRH,S,CBOE,3956
2021/01/27,WTTR,WTTR,S,CBOE,1
2021/01/27,WU,WU,S,CBOE,3118
2021/01/27,WVE,WVE,S,CBOE,12
2021/01/27,WW,WW,S,CBOE,1805
2021/01/27,WWD,WWD,S,CBOE,2
2021/01/27,WWE,WWE,S,CBOE,13
2021/01/27,WWR,WWR,S,CBOE,3687
2021/01/27,WWW,WWW,S,CBOE,20
2021/01/27,WY,WY,S,CBOE,408
2021/01/27,WYND,WYND,S,CBOE,2
2021/01/27,WYNN,WYNN,S,CBOE,1400
2021/01/27,X,X,S,CBOE,10260
2021/01/27,XAN,XAN,S,CBOE,21
2021/01/27,XAR,XAR,S,CBOE,16
2021/01/27,XBI,XBI,S,CBOE,2300
2021/01/27,XEC,XEC,S,CBOE,370
2021/01/27,2XEL,XEL,S,CBOE,71
2021/01/27,XEL,XEL,S,CBOE,67
2021/01/27,XENT,XENT,S,CBOE,99
2021/01/27,XEO,XEO,I,CBOE,66
2021/01/27,XERS,XERS,S,CBOE,362
2021/01/27,XES,XES,S,CBOE,4
2021/01/27,XHB,XHB,S,CBOE,301
2021/01/27,XHE,XHE,S,CBOE,2
2021/01/27,XIN,XIN,S,CBOE,25
2021/01/27,XL,XL,S,CBOE,2905
2021/01/27,XLB,XLB,S,CBOE,1131
2021/01/27,XLC,XLC,S,CBOE,369
2021/01/27,2XLE,XLE,S,CBOE,2235
2021/01/27,XLE,XLE,S,CBOE,22423
2021/01/27,XLF,XLF,S,CBOE,21665
2021/01/27,XLI,XLI,S,CBOE,1450
2021/01/27,XLK,XLK,S,CBOE,3461
2021/01/27,XLNX,XLNX,S,CBOE,341
2021/01/27,XLP,XLP,S,CBOE,730
2021/01/27,XLRE,XLRE,S,CBOE,363
2021/01/27,XLRN,XLRN,S,CBOE,9
2021/01/27,XLU,XLU,S,CBOE,11699
2021/01/27,XLV,XLV,S,CBOE,4222
2021/01/27,XLY,XLY,S,CBOE,2400
2021/01/27,XME,XME,S,CBOE,2521
2021/01/27,XNET,XNET,S,CBOE,516
2021/01/27,XOM,XOM,S,CBOE,13450
2021/01/27,XONE,XONE,S,CBOE,220
2021/01/27,XOP,XOP,S,CBOE,1439
2021/01/27,XOP1,XOP,S,CBOE,2
2021/01/27,XP,XP,S,CBOE,12
2021/01/27,XPEV,XPEV,S,CBOE,3506
2021/01/27,XPH,XPH,S,CBOE,10
2021/01/27,XPO,XPO,S,CBOE,243
2021/01/27,XPP,XPP,S,CBOE,8
2021/01/27,XRAY,XRAY,S,CBOE,20
2021/01/27,XRT,XRT,S,CBOE,28120
2021/01/27,XRX,XRX,S,CBOE,740
2021/01/27,XSD,XSD,S,CBOE,55
2021/01/27,4XSP,XSP,I,CBOE,876
2021/01/27,XSP,XSP,I,CBOE,6143
2021/01/27,XSPA,XSPA,S,CBOE,5710
2021/01/27,XXII,XXII,S,CBOE,91
2021/01/27,YANG,YANG,S,CBOE,62
2021/01/27,YCBD,YCBD,S,CBOE,58
2021/01/27,YELP,YELP,S,CBOE,1882
2021/01/27,YETI,YETI,S,CBOE,492
2021/01/27,YEXT,YEXT,S,CBOE,36
2021/01/27,YINN,YINN,S,CBOE,333
2021/01/27,YNDX,YNDX,S,CBOE,31
2021/01/27,YOLO,YOLO,S,CBOE,147
2021/01/27,YPF,YPF,S,CBOE,360
2021/01/27,YRCW,YRCW,S,CBOE,135
2021/01/27,YRD,YRD,S,CBOE,366
2021/01/27,YUM,YUM,S,CBOE,463
2021/01/27,YUMC,YUMC,S,CBOE,28
2021/01/27,YY,YY,S,CBOE,767
2021/01/27,Z,Z,S,CBOE,1599
2021/01/27,ZAGG,ZAGG,S,CBOE,2
2021/01/27,ZBH,ZBH,S,CBOE,10
2021/01/27,ZBRA,ZBRA,S,CBOE,19
2021/01/27,ZDGE,ZDGE,S,CBOE,5
2021/01/27,ZEN,ZEN,S,CBOE,105
2021/01/27,ZG,ZG,S,CBOE,98
2021/01/27,ZGNX,ZGNX,S,CBOE,23
2021/01/27,ZI,ZI,S,CBOE,363
2021/01/27,ZION,ZION,S,CBOE,53
2021/01/27,ZIOP,ZIOP,S,CBOE,1014
2021/01/27,ZIXI,ZIXI,S,CBOE,53
2021/01/27,ZLAB,ZLAB,S,CBOE,4
2021/01/27,ZM,ZM,S,CBOE,8255
2021/01/27,ZNGA,ZNGA,S,CBOE,5909
2021/01/27,ZNH,ZNH,S,CBOE,3
2021/01/27,ZNTE,ZNTE,S,CBOE,1102
2021/01/27,ZROZ,ZROZ,S,CBOE,28
2021/01/27,ZS,ZS,S,CBOE,574
2021/01/27,ZSL,ZSL,S,CBOE,76
2021/01/27,ZTO,ZTO,S,CBOE,262
2021/01/27,ZTS,ZTS,S,CBOE,167
2021/01/27,ZUMZ,ZUMZ,S,CBOE,46
2021/01/27,ZUO,ZUO,S,CBOE,47
2021/01/27,ZVO,ZVO,S,CBOE,108
2021/01/27,ZYME,ZYME,S,CBOE,187
2021/01/27,ZYNE,ZYNE,S,CBOE,6
2021/01/27,ZYXI,ZYXI,S,CBOE,677
2021/01/28,A,A,S,CBOE,30
2021/01/28,AA,AA,S,CBOE,2557
2021/01/28,AAL,AAL,S,CBOE,71824
2021/01/28,AAOI,AAOI,S,CBOE,269
2021/01/28,AAP,AAP,S,CBOE,255
2021/01/28,2AAPL,AAPL,S,CBOE,492
2021/01/28,AAPL,AAPL,S,CBOE,270371
2021/01/28,AAU,AAU,S,CBOE,459
2021/01/28,AAWW,AAWW,S,CBOE,7
2021/01/28,AB,AB,S,CBOE,103
2021/01/28,ABB,ABB,S,CBOE,18
2021/01/28,ABBV,ABBV,S,CBOE,1276
2021/01/28,ABC,ABC,S,CBOE,152
2021/01/28,ABCB,ABCB,S,CBOE,23
2021/01/28,ABEO,ABEO,S,CBOE,2
2021/01/28,ABEV,ABEV,S,CBOE,173
2021/01/28,ABMD,ABMD,S,CBOE,75
2021/01/28,ABNB,ABNB,S,CBOE,3798
2021/01/28,ABR,ABR,S,CBOE,33
2021/01/28,ABT,ABT,S,CBOE,5321
2021/01/28,ABUS,ABUS,S,CBOE,202
2021/01/28,ACAD,ACAD,S,CBOE,15
2021/01/28,ACB,ACB,S,CBOE,8784
2021/01/28,ACB1,ACB,S,CBOE,8
2021/01/28,ACCD,ACCD,S,CBOE,7
2021/01/28,ACES,ACES,S,CBOE,16
2021/01/28,ACGL,ACGL,S,CBOE,13
2021/01/28,ACI,ACI,S,CBOE,664
2021/01/28,ACIA,ACIA,S,CBOE,197
2021/01/28,ACIW,ACIW,S,CBOE,5
2021/01/28,ACLS,ACLS,S,CBOE,15
2021/01/28,ACM,ACM,S,CBOE,22
2021/01/28,ACMR,ACMR,S,CBOE,4
2021/01/28,2ACN,ACN,S,CBOE,112
2021/01/28,ACN,ACN,S,CBOE,231
2021/01/28,ACOR,ACOR,S,CBOE,8
2021/01/28,ACOR1,ACOR,S,CBOE,145
2021/01/28,ACRE,ACRE,S,CBOE,6
2021/01/28,ACRS,ACRS,S,CBOE,112
2021/01/28,ACRX,ACRX,S,CBOE,59
2021/01/28,ACTC,ACTC,S,CBOE,170
2021/01/28,ACTG,ACTG,S,CBOE,6
